Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
2015-01-01 05:00:00+00:00,N.Y.C.,61761,31.45,1.96,-8.89
2015-01-01 06:00:00+00:00,N.Y.C.,61761,26.49,1.96,-3.95
2015-01-01 07:00:00+00:00,N.Y.C.,61761,24.54,1.75,-3.56
2015-01-01 08:00:00+00:00,N.Y.C.,61761,23.64,1.61,-4.18
2015-01-01 09:00:00+00:00,N.Y.C.,61761,24.1,1.6,-4.74
2015-01-01 10:00:00+00:00,N.Y.C.,61761,26.32,1.77,-5.27
2015-01-01 11:00:00+00:00,N.Y.C.,61761,31.48,1.34,-15.45
2015-01-01 12:00:00+00:00,N.Y.C.,61761,30.57,1.51,-10.92
2015-01-01 13:00:00+00:00,N.Y.C.,61761,31.34,1.86,-8.86
2015-01-01 14:00:00+00:00,N.Y.C.,61761,33.21,1.88,-10.67
2015-01-01 15:00:00+00:00,N.Y.C.,61761,29.85,2.16,-6.95
2015-01-01 16:00:00+00:00,N.Y.C.,61761,29.78,2.23,-6.72
2015-01-01 17:00:00+00:00,N.Y.C.,61761,28.96,2.14,-6.03
2015-01-01 18:00:00+00:00,N.Y.C.,61761,28.46,2.09,-5.62
2015-01-01 19:00:00+00:00,N.Y.C.,61761,27.74,2.12,-4.85
2015-01-01 20:00:00+00:00,N.Y.C.,61761,28.9,2.14,-5.97
2015-01-01 21:00:00+00:00,N.Y.C.,61761,34.77,2.41,-9.61
2015-01-01 22:00:00+00:00,N.Y.C.,61761,49.66,3.25,-14.53
2015-01-01 23:00:00+00:00,N.Y.C.,61761,44.15,3.17,-10.75
2015-01-02 00:00:00+00:00,N.Y.C.,61761,39.02,2.71,-11.44
2015-01-02 01:00:00+00:00,N.Y.C.,61761,35.5,2.75,-8.58
2015-01-02 02:00:00+00:00,N.Y.C.,61761,33.11,2.54,-8.05
2015-01-02 03:00:00+00:00,N.Y.C.,61761,29.99,2.76,-3.84
2015-01-02 04:00:00+00:00,N.Y.C.,61761,27.68,2.29,-4.58
2015-01-02 05:00:00+00:00,N.Y.C.,61761,28.77,1.74,-7.66
2015-01-02 06:00:00+00:00,N.Y.C.,61761,27.61,1.52,-8.61
2015-01-02 07:00:00+00:00,N.Y.C.,61761,24.41,1.51,-5.13
2015-01-02 08:00:00+00:00,N.Y.C.,61761,24.01,1.49,-4.74
2015-01-02 09:00:00+00:00,N.Y.C.,61761,24.03,1.5,-4.66
2015-01-02 10:00:00+00:00,N.Y.C.,61761,25.68,1.83,-3.25
2015-01-02 11:00:00+00:00,N.Y.C.,61761,27.03,2.09,-4.23
2015-01-02 12:00:00+00:00,N.Y.C.,61761,31.76,2.22,-8.76
2015-01-02 13:00:00+00:00,N.Y.C.,61761,31.44,2.74,-5.49
2015-01-02 14:00:00+00:00,N.Y.C.,61761,35.05,2.92,-7.39
2015-01-02 15:00:00+00:00,N.Y.C.,61761,40.57,2.75,-14.48
2015-01-02 16:00:00+00:00,N.Y.C.,61761,35.09,2.84,-8.6
2015-01-02 17:00:00+00:00,N.Y.C.,61761,31.71,2.69,-5.98
2015-01-02 18:00:00+00:00,N.Y.C.,61761,29.92,2.68,-4.34
2015-01-02 19:00:00+00:00,N.Y.C.,61761,27.67,2.8,-1.3
2015-01-02 20:00:00+00:00,N.Y.C.,61761,28.93,2.84,-2.82
2015-01-02 21:00:00+00:00,N.Y.C.,61761,37.25,3.13,-8.03
2015-01-02 22:00:00+00:00,N.Y.C.,61761,49.67,3.93,-10.66
2015-01-02 23:00:00+00:00,N.Y.C.,61761,46.08,3.69,-10.6
2015-01-03 00:00:00+00:00,N.Y.C.,61761,45.13,3.28,-14.52
2015-01-03 01:00:00+00:00,N.Y.C.,61761,34.9,3.21,-5.59
2015-01-03 02:00:00+00:00,N.Y.C.,61761,30.17,2.79,-3.92
2015-01-03 03:00:00+00:00,N.Y.C.,61761,27.61,2.44,-2.62
2015-01-03 04:00:00+00:00,N.Y.C.,61761,28.81,2.13,-5.97
2015-01-03 05:00:00+00:00,N.Y.C.,61761,28.74,1.87,-6.31
2015-01-03 06:00:00+00:00,N.Y.C.,61761,26.77,1.72,-5.58
2015-01-03 07:00:00+00:00,N.Y.C.,61761,24.67,1.52,-5.24
2015-01-03 08:00:00+00:00,N.Y.C.,61761,22.06,1.55,-2.23
2015-01-03 09:00:00+00:00,N.Y.C.,61761,21.01,1.51,-1.48
2015-01-03 10:00:00+00:00,N.Y.C.,61761,22.32,1.61,-2.02
2015-01-03 11:00:00+00:00,N.Y.C.,61761,22.41,1.87,0.0
2015-01-03 12:00:00+00:00,N.Y.C.,61761,21.71,1.86,0.0
2015-01-03 13:00:00+00:00,N.Y.C.,61761,26.35,2.2,-2.76
2015-01-03 14:00:00+00:00,N.Y.C.,61761,28.84,2.32,-5.42
2015-01-03 15:00:00+00:00,N.Y.C.,61761,28.26,2.54,-3.04
2015-01-03 16:00:00+00:00,N.Y.C.,61761,28.74,2.67,-2.89
2015-01-03 17:00:00+00:00,N.Y.C.,61761,27.31,2.53,-2.41
2015-01-03 18:00:00+00:00,N.Y.C.,61761,26.12,2.3,-3.09
2015-01-03 19:00:00+00:00,N.Y.C.,61761,26.1,2.28,-3.07
2015-01-03 20:00:00+00:00,N.Y.C.,61761,26.13,2.3,-3.11
2015-01-03 21:00:00+00:00,N.Y.C.,61761,29.58,2.56,-5.18
2015-01-03 22:00:00+00:00,N.Y.C.,61761,40.76,2.72,-14.0
2015-01-03 23:00:00+00:00,N.Y.C.,61761,36.97,2.79,-10.35
2015-01-04 00:00:00+00:00,N.Y.C.,61761,34.85,2.49,-11.4
2015-01-04 01:00:00+00:00,N.Y.C.,61761,27.64,2.48,-4.35
2015-01-04 02:00:00+00:00,N.Y.C.,61761,27.0,2.36,-3.91
2015-01-04 03:00:00+00:00,N.Y.C.,61761,27.3,2.28,-4.3
2015-01-04 04:00:00+00:00,N.Y.C.,61761,27.11,1.77,-6.88
2015-01-04 05:00:00+00:00,N.Y.C.,61761,18.91,1.42,-2.06
2015-01-04 06:00:00+00:00,N.Y.C.,61761,17.65,1.11,-3.8
2015-01-04 07:00:00+00:00,N.Y.C.,61761,14.96,1.1,-1.26
2015-01-04 08:00:00+00:00,N.Y.C.,61761,13.47,1.08,-0.02
2015-01-04 09:00:00+00:00,N.Y.C.,61761,13.45,1.08,0.0
2015-01-04 10:00:00+00:00,N.Y.C.,61761,14.51,1.08,-0.78
2015-01-04 11:00:00+00:00,N.Y.C.,61761,13.46,1.08,0.0
2015-01-04 12:00:00+00:00,N.Y.C.,61761,16.15,1.18,0.0
2015-01-04 13:00:00+00:00,N.Y.C.,61761,16.88,1.37,0.0
2015-01-04 14:00:00+00:00,N.Y.C.,61761,20.78,1.82,0.0
2015-01-04 15:00:00+00:00,N.Y.C.,61761,22.24,2.13,0.0
2015-01-04 16:00:00+00:00,N.Y.C.,61761,26.12,2.27,-3.19
2015-01-04 17:00:00+00:00,N.Y.C.,61761,25.67,2.21,-3.15
2015-01-04 18:00:00+00:00,N.Y.C.,61761,26.33,2.23,-3.96
2015-01-04 19:00:00+00:00,N.Y.C.,61761,25.94,2.22,-3.7
2015-01-04 20:00:00+00:00,N.Y.C.,61761,26.17,2.3,-3.12
2015-01-04 21:00:00+00:00,N.Y.C.,61761,29.06,2.5,-5.7
2015-01-04 22:00:00+00:00,N.Y.C.,61761,39.02,2.76,-12.62
2015-01-04 23:00:00+00:00,N.Y.C.,61761,37.67,2.85,-11.43
2015-01-05 00:00:00+00:00,N.Y.C.,61761,35.5,2.63,-11.99
2015-01-05 01:00:00+00:00,N.Y.C.,61761,28.41,2.62,-4.96
2015-01-05 02:00:00+00:00,N.Y.C.,61761,25.78,2.51,-2.48
2015-01-05 03:00:00+00:00,N.Y.C.,61761,29.74,2.3,-6.72
2015-01-05 04:00:00+00:00,N.Y.C.,61761,24.68,1.75,-4.46
2015-01-05 05:00:00+00:00,N.Y.C.,61761,31.47,1.71,-11.79
2015-01-05 06:00:00+00:00,N.Y.C.,61761,27.62,1.73,-7.25
2015-01-05 07:00:00+00:00,N.Y.C.,61761,26.64,1.61,-6.76
2015-01-05 08:00:00+00:00,N.Y.C.,61761,26.71,1.66,-6.22
2015-01-05 09:00:00+00:00,N.Y.C.,61761,21.53,1.75,-0.3
2015-01-05 10:00:00+00:00,N.Y.C.,61761,31.29,1.99,-8.62
2015-01-05 11:00:00+00:00,N.Y.C.,61761,40.58,2.45,-13.89
2015-01-05 12:00:00+00:00,N.Y.C.,61761,44.81,3.15,-10.46
2015-01-05 13:00:00+00:00,N.Y.C.,61761,43.38,3.9,-3.06
2015-01-05 14:00:00+00:00,N.Y.C.,61761,48.48,3.78,-9.7
2015-01-05 15:00:00+00:00,N.Y.C.,61761,45.85,4.18,-5.94
2015-01-05 16:00:00+00:00,N.Y.C.,61761,43.83,4.06,-5.9
2015-01-05 17:00:00+00:00,N.Y.C.,61761,43.82,3.77,-8.41
2015-01-05 18:00:00+00:00,N.Y.C.,61761,43.81,3.64,-9.54
2015-01-05 19:00:00+00:00,N.Y.C.,61761,41.4,3.61,-7.66
2015-01-05 20:00:00+00:00,N.Y.C.,61761,43.07,3.49,-9.75
2015-01-05 21:00:00+00:00,N.Y.C.,61761,50.79,4.19,-7.86
2015-01-05 22:00:00+00:00,N.Y.C.,61761,73.97,5.63,-14.68
2015-01-05 23:00:00+00:00,N.Y.C.,61761,58.1,5.52,0.0
2015-01-06 00:00:00+00:00,N.Y.C.,61761,56.14,5.33,0.0
2015-01-06 01:00:00+00:00,N.Y.C.,61761,49.68,4.68,0.0
2015-01-06 02:00:00+00:00,N.Y.C.,61761,43.21,4.18,0.0
2015-01-06 03:00:00+00:00,N.Y.C.,61761,41.85,3.91,-0.73
2015-01-06 04:00:00+00:00,N.Y.C.,61761,40.77,2.36,-11.91
2015-01-06 05:00:00+00:00,N.Y.C.,61761,40.79,1.98,-15.47
2015-01-06 06:00:00+00:00,N.Y.C.,61761,38.1,1.88,-13.52
2015-01-06 07:00:00+00:00,N.Y.C.,61761,37.62,1.88,-12.8
2015-01-06 08:00:00+00:00,N.Y.C.,61761,35.56,1.89,-10.68
2015-01-06 09:00:00+00:00,N.Y.C.,61761,37.48,1.97,-10.95
2015-01-06 10:00:00+00:00,N.Y.C.,61761,44.28,2.39,-7.7
2015-01-06 11:00:00+00:00,N.Y.C.,61761,69.95,2.87,-26.68
2015-01-06 12:00:00+00:00,N.Y.C.,61761,78.55,3.77,-22.42
2015-01-06 13:00:00+00:00,N.Y.C.,61761,77.33,3.83,-25.05
2015-01-06 14:00:00+00:00,N.Y.C.,61761,77.71,3.39,-37.45
2015-01-06 15:00:00+00:00,N.Y.C.,61761,74.6,3.63,-36.04
2015-01-06 16:00:00+00:00,N.Y.C.,61761,70.07,3.58,-33.38
2015-01-06 17:00:00+00:00,N.Y.C.,61761,65.93,3.59,-30.8
2015-01-06 18:00:00+00:00,N.Y.C.,61761,63.51,3.56,-29.22
2015-01-06 19:00:00+00:00,N.Y.C.,61761,58.05,3.53,-24.05
2015-01-06 20:00:00+00:00,N.Y.C.,61761,58.04,3.74,-21.53
2015-01-06 21:00:00+00:00,N.Y.C.,61761,67.04,4.99,-15.4
2015-01-06 22:00:00+00:00,N.Y.C.,61761,85.0,6.33,-15.39
2015-01-06 23:00:00+00:00,N.Y.C.,61761,73.27,5.75,-11.75
2015-01-07 00:00:00+00:00,N.Y.C.,61761,67.67,5.11,-10.96
2015-01-07 01:00:00+00:00,N.Y.C.,61761,66.12,4.66,-16.63
2015-01-07 02:00:00+00:00,N.Y.C.,61761,57.64,3.8,-19.32
2015-01-07 03:00:00+00:00,N.Y.C.,61761,58.02,2.66,-29.82
2015-01-07 04:00:00+00:00,N.Y.C.,61761,49.74,1.68,-27.52
2015-01-07 05:00:00+00:00,N.Y.C.,61761,63.89,2.93,-29.82
2015-01-07 06:00:00+00:00,N.Y.C.,61761,58.89,2.92,-24.58
2015-01-07 07:00:00+00:00,N.Y.C.,61761,55.1,2.95,-20.1
2015-01-07 08:00:00+00:00,N.Y.C.,61761,54.14,2.8,-20.51
2015-01-07 09:00:00+00:00,N.Y.C.,61761,55.34,3.06,-17.46
2015-01-07 10:00:00+00:00,N.Y.C.,61761,74.17,2.95,-38.44
2015-01-07 11:00:00+00:00,N.Y.C.,61761,96.56,4.49,-46.29
2015-01-07 12:00:00+00:00,N.Y.C.,61761,106.37,6.38,-39.19
2015-01-07 13:00:00+00:00,N.Y.C.,61761,99.58,7.82,-28.14
2015-01-07 14:00:00+00:00,N.Y.C.,61761,108.6,5.89,-57.09
2015-01-07 15:00:00+00:00,N.Y.C.,61761,117.1,4.83,-74.26
2015-01-07 16:00:00+00:00,N.Y.C.,61761,122.72,5.55,-70.53
2015-01-07 17:00:00+00:00,N.Y.C.,61761,109.29,4.75,-65.31
2015-01-07 18:00:00+00:00,N.Y.C.,61761,104.77,4.98,-60.61
2015-01-07 19:00:00+00:00,N.Y.C.,61761,102.15,5.16,-55.39
2015-01-07 20:00:00+00:00,N.Y.C.,61761,101.65,6.75,-36.2
2015-01-07 21:00:00+00:00,N.Y.C.,61761,124.75,11.57,0.22
2015-01-07 22:00:00+00:00,N.Y.C.,61761,176.01,15.13,0.07
2015-01-07 23:00:00+00:00,N.Y.C.,61761,159.36,13.42,0.08
2015-01-08 00:00:00+00:00,N.Y.C.,61761,147.07,12.28,0.18
2015-01-08 01:00:00+00:00,N.Y.C.,61761,133.0,11.44,0.15
2015-01-08 02:00:00+00:00,N.Y.C.,61761,122.71,11.08,0.31
2015-01-08 03:00:00+00:00,N.Y.C.,61761,95.65,7.46,-15.73
2015-01-08 04:00:00+00:00,N.Y.C.,61761,98.28,3.94,-48.53
2015-01-08 05:00:00+00:00,N.Y.C.,61761,100.51,3.36,-58.54
2015-01-08 06:00:00+00:00,N.Y.C.,61761,93.44,3.19,-53.52
2015-01-08 07:00:00+00:00,N.Y.C.,61761,87.4,3.15,-46.34
2015-01-08 08:00:00+00:00,N.Y.C.,61761,84.58,3.27,-41.49
2015-01-08 09:00:00+00:00,N.Y.C.,61761,87.53,4.19,-28.96
2015-01-08 10:00:00+00:00,N.Y.C.,61761,103.0,7.16,-0.4
2015-01-08 11:00:00+00:00,N.Y.C.,61761,157.04,9.03,0.0
2015-01-08 12:00:00+00:00,N.Y.C.,61761,155.6,11.27,0.0
2015-01-08 13:00:00+00:00,N.Y.C.,61761,155.58,11.97,0.72
2015-01-08 14:00:00+00:00,N.Y.C.,61761,141.93,12.59,0.47
2015-01-08 15:00:00+00:00,N.Y.C.,61761,132.6,12.56,-2.76
2015-01-08 16:00:00+00:00,N.Y.C.,61761,127.43,8.77,-39.61
2015-01-08 17:00:00+00:00,N.Y.C.,61761,108.4,5.85,-50.79
2015-01-08 18:00:00+00:00,N.Y.C.,61761,100.71,4.98,-53.16
2015-01-08 19:00:00+00:00,N.Y.C.,61761,92.05,5.56,-39.36
2015-01-08 20:00:00+00:00,N.Y.C.,61761,93.76,7.39,-20.42
2015-01-08 21:00:00+00:00,N.Y.C.,61761,115.72,10.79,-1.18
2015-01-08 22:00:00+00:00,N.Y.C.,61761,165.66,15.06,-0.01
2015-01-08 23:00:00+00:00,N.Y.C.,61761,147.06,13.62,-0.01
2015-01-09 00:00:00+00:00,N.Y.C.,61761,131.31,13.33,-0.01
2015-01-09 01:00:00+00:00,N.Y.C.,61761,117.95,10.64,-13.94
2015-01-09 02:00:00+00:00,N.Y.C.,61761,108.18,7.05,-39.8
2015-01-09 03:00:00+00:00,N.Y.C.,61761,97.14,4.15,-56.6
2015-01-09 04:00:00+00:00,N.Y.C.,61761,89.04,2.55,-60.75
2015-01-09 05:00:00+00:00,N.Y.C.,61761,76.14,1.76,-53.67
2015-01-09 06:00:00+00:00,N.Y.C.,61761,73.77,1.69,-51.41
2015-01-09 07:00:00+00:00,N.Y.C.,61761,70.83,1.63,-48.54
2015-01-09 08:00:00+00:00,N.Y.C.,61761,70.45,1.63,-48.13
2015-01-09 09:00:00+00:00,N.Y.C.,61761,68.43,1.67,-46.07
2015-01-09 10:00:00+00:00,N.Y.C.,61761,76.96,1.77,-54.33
2015-01-09 11:00:00+00:00,N.Y.C.,61761,104.97,2.52,-76.49
2015-01-09 12:00:00+00:00,N.Y.C.,61761,89.76,5.04,-38.07
2015-01-09 13:00:00+00:00,N.Y.C.,61761,84.63,4.46,-43.25
2015-01-09 14:00:00+00:00,N.Y.C.,61761,87.98,3.6,-56.23
2015-01-09 15:00:00+00:00,N.Y.C.,61761,82.66,3.76,-49.5
2015-01-09 16:00:00+00:00,N.Y.C.,61761,72.87,3.87,-38.08
2015-01-09 17:00:00+00:00,N.Y.C.,61761,59.96,4.05,-22.97
2015-01-09 18:00:00+00:00,N.Y.C.,61761,59.54,4.05,-22.59
2015-01-09 19:00:00+00:00,N.Y.C.,61761,54.21,4.11,-16.69
2015-01-09 20:00:00+00:00,N.Y.C.,61761,54.35,4.17,-16.27
2015-01-09 21:00:00+00:00,N.Y.C.,61761,66.46,4.19,-29.04
2015-01-09 22:00:00+00:00,N.Y.C.,61761,102.86,4.97,-59.07
2015-01-09 23:00:00+00:00,N.Y.C.,61761,85.62,5.0,-40.98
2015-01-10 00:00:00+00:00,N.Y.C.,61761,70.34,4.45,-29.72
2015-01-10 01:00:00+00:00,N.Y.C.,61761,62.7,4.08,-24.29
2015-01-10 02:00:00+00:00,N.Y.C.,61761,60.87,3.73,-23.81
2015-01-10 03:00:00+00:00,N.Y.C.,61761,50.64,3.05,-19.9
2015-01-10 04:00:00+00:00,N.Y.C.,61761,64.71,1.83,-42.11
2015-01-10 05:00:00+00:00,N.Y.C.,61761,62.93,1.94,-40.35
2015-01-10 06:00:00+00:00,N.Y.C.,61761,58.44,1.9,-35.9
2015-01-10 07:00:00+00:00,N.Y.C.,61761,52.85,1.9,-30.34
2015-01-10 08:00:00+00:00,N.Y.C.,61761,52.6,1.9,-30.08
2015-01-10 09:00:00+00:00,N.Y.C.,61761,53.03,1.86,-30.55
2015-01-10 10:00:00+00:00,N.Y.C.,61761,55.95,2.45,-25.9
2015-01-10 11:00:00+00:00,N.Y.C.,61761,56.74,2.69,-26.34
2015-01-10 12:00:00+00:00,N.Y.C.,61761,57.52,3.4,-21.14
2015-01-10 13:00:00+00:00,N.Y.C.,61761,68.6,4.29,-27.03
2015-01-10 14:00:00+00:00,N.Y.C.,61761,75.82,3.77,-38.94
2015-01-10 15:00:00+00:00,N.Y.C.,61761,65.87,4.39,-25.48
2015-01-10 16:00:00+00:00,N.Y.C.,61761,65.16,5.07,-17.13
2015-01-10 17:00:00+00:00,N.Y.C.,61761,59.57,4.02,-22.84
2015-01-10 18:00:00+00:00,N.Y.C.,61761,51.58,3.92,-16.3
2015-01-10 19:00:00+00:00,N.Y.C.,61761,49.23,3.68,-16.35
2015-01-10 20:00:00+00:00,N.Y.C.,61761,48.49,4.27,-9.24
2015-01-10 21:00:00+00:00,N.Y.C.,61761,62.96,4.4,-22.45
2015-01-10 22:00:00+00:00,N.Y.C.,61761,92.04,5.57,-41.14
2015-01-10 23:00:00+00:00,N.Y.C.,61761,86.56,4.88,-42.92
2015-01-11 00:00:00+00:00,N.Y.C.,61761,75.79,4.37,-36.99
2015-01-11 01:00:00+00:00,N.Y.C.,61761,65.09,5.02,-20.24
2015-01-11 02:00:00+00:00,N.Y.C.,61761,61.29,4.79,-17.9
2015-01-11 03:00:00+00:00,N.Y.C.,61761,51.98,3.73,-18.87
2015-01-11 04:00:00+00:00,N.Y.C.,61761,46.92,2.63,-21.25
2015-01-11 05:00:00+00:00,N.Y.C.,61761,72.56,1.65,-52.97
2015-01-11 06:00:00+00:00,N.Y.C.,61761,67.62,1.35,-51.39
2015-01-11 07:00:00+00:00,N.Y.C.,61761,63.46,1.2,-48.62
2015-01-11 08:00:00+00:00,N.Y.C.,61761,59.35,1.3,-43.4
2015-01-11 09:00:00+00:00,N.Y.C.,61761,60.76,1.33,-44.27
2015-01-11 10:00:00+00:00,N.Y.C.,61761,62.9,1.74,-41.38
2015-01-11 11:00:00+00:00,N.Y.C.,61761,65.7,1.39,-48.18
2015-01-11 12:00:00+00:00,N.Y.C.,61761,64.52,1.92,-43.2
2015-01-11 13:00:00+00:00,N.Y.C.,61761,75.67,2.19,-52.79
2015-01-11 14:00:00+00:00,N.Y.C.,61761,79.9,2.26,-56.89
2015-01-11 15:00:00+00:00,N.Y.C.,61761,74.38,2.64,-49.02
2015-01-11 16:00:00+00:00,N.Y.C.,61761,66.1,2.8,-39.19
2015-01-11 17:00:00+00:00,N.Y.C.,61761,60.63,2.66,-35.06
2015-01-11 18:00:00+00:00,N.Y.C.,61761,54.92,2.63,-29.37
2015-01-11 19:00:00+00:00,N.Y.C.,61761,51.11,2.73,-25.46
2015-01-11 20:00:00+00:00,N.Y.C.,61761,50.61,2.64,-25.37
2015-01-11 21:00:00+00:00,N.Y.C.,61761,64.59,2.48,-41.06
2015-01-11 22:00:00+00:00,N.Y.C.,61761,86.19,3.33,-55.36
2015-01-11 23:00:00+00:00,N.Y.C.,61761,83.04,3.0,-55.87
2015-01-12 00:00:00+00:00,N.Y.C.,61761,78.04,3.12,-49.52
2015-01-12 01:00:00+00:00,N.Y.C.,61761,64.63,3.21,-35.76
2015-01-12 02:00:00+00:00,N.Y.C.,61761,58.06,2.82,-32.16
2015-01-12 03:00:00+00:00,N.Y.C.,61761,52.91,2.68,-27.34
2015-01-12 04:00:00+00:00,N.Y.C.,61761,43.79,1.84,-22.4
2015-01-12 05:00:00+00:00,N.Y.C.,61761,52.16,1.57,-29.95
2015-01-12 06:00:00+00:00,N.Y.C.,61761,46.98,1.49,-24.82
2015-01-12 07:00:00+00:00,N.Y.C.,61761,48.21,1.4,-26.16
2015-01-12 08:00:00+00:00,N.Y.C.,61761,48.17,1.53,-25.98
2015-01-12 09:00:00+00:00,N.Y.C.,61761,50.39,1.53,-28.19
2015-01-12 10:00:00+00:00,N.Y.C.,61761,54.79,1.6,-32.45
2015-01-12 11:00:00+00:00,N.Y.C.,61761,59.16,2.41,-30.57
2015-01-12 12:00:00+00:00,N.Y.C.,61761,63.27,2.55,-34.99
2015-01-12 13:00:00+00:00,N.Y.C.,61761,63.31,2.94,-33.68
2015-01-12 14:00:00+00:00,N.Y.C.,61761,76.62,2.62,-50.15
2015-01-12 15:00:00+00:00,N.Y.C.,61761,75.35,2.99,-46.38
2015-01-12 16:00:00+00:00,N.Y.C.,61761,72.54,2.88,-44.63
2015-01-12 17:00:00+00:00,N.Y.C.,61761,64.49,2.76,-37.52
2015-01-12 18:00:00+00:00,N.Y.C.,61761,60.79,2.71,-34.74
2015-01-12 19:00:00+00:00,N.Y.C.,61761,59.6,3.1,-29.78
2015-01-12 20:00:00+00:00,N.Y.C.,61761,60.77,3.1,-31.42
2015-01-12 21:00:00+00:00,N.Y.C.,61761,76.11,3.5,-42.72
2015-01-12 22:00:00+00:00,N.Y.C.,61761,103.61,4.42,-60.72
2015-01-12 23:00:00+00:00,N.Y.C.,61761,90.48,3.99,-50.58
2015-01-13 00:00:00+00:00,N.Y.C.,61761,81.59,3.37,-48.86
2015-01-13 01:00:00+00:00,N.Y.C.,61761,74.58,3.35,-42.1
2015-01-13 02:00:00+00:00,N.Y.C.,61761,60.78,3.09,-29.81
2015-01-13 03:00:00+00:00,N.Y.C.,61761,52.44,2.52,-26.55
2015-01-13 04:00:00+00:00,N.Y.C.,61761,55.23,2.09,-29.96
2015-01-13 05:00:00+00:00,N.Y.C.,61761,57.01,1.87,-32.08
2015-01-13 06:00:00+00:00,N.Y.C.,61761,54.37,1.63,-31.84
2015-01-13 07:00:00+00:00,N.Y.C.,61761,46.08,1.76,-21.19
2015-01-13 08:00:00+00:00,N.Y.C.,61761,41.43,2.08,-12.75
2015-01-13 09:00:00+00:00,N.Y.C.,61761,44.45,2.91,0.0
2015-01-13 10:00:00+00:00,N.Y.C.,61761,56.45,3.74,0.0
2015-01-13 11:00:00+00:00,N.Y.C.,61761,94.55,5.27,0.0
2015-01-13 12:00:00+00:00,N.Y.C.,61761,92.87,6.64,0.0
2015-01-13 13:00:00+00:00,N.Y.C.,61761,86.31,6.92,-2.56
2015-01-13 14:00:00+00:00,N.Y.C.,61761,88.32,4.49,-38.48
2015-01-13 15:00:00+00:00,N.Y.C.,61761,90.52,4.3,-44.13
2015-01-13 16:00:00+00:00,N.Y.C.,61761,89.95,4.39,-42.11
2015-01-13 17:00:00+00:00,N.Y.C.,61761,81.33,3.95,-39.04
2015-01-13 18:00:00+00:00,N.Y.C.,61761,79.94,3.3,-46.11
2015-01-13 19:00:00+00:00,N.Y.C.,61761,79.48,3.89,-38.53
2015-01-13 20:00:00+00:00,N.Y.C.,61761,78.36,4.75,-25.15
2015-01-13 21:00:00+00:00,N.Y.C.,61761,108.81,9.16,0.0
2015-01-13 22:00:00+00:00,N.Y.C.,61761,143.35,10.01,0.0
2015-01-13 23:00:00+00:00,N.Y.C.,61761,124.08,8.87,0.0
2015-01-14 00:00:00+00:00,N.Y.C.,61761,116.28,8.71,0.0
2015-01-14 01:00:00+00:00,N.Y.C.,61761,107.39,8.23,0.03
2015-01-14 02:00:00+00:00,N.Y.C.,61761,84.1,7.01,0.0
2015-01-14 03:00:00+00:00,N.Y.C.,61761,78.54,5.0,-13.27
2015-01-14 04:00:00+00:00,N.Y.C.,61761,73.62,3.14,-26.85
2015-01-14 05:00:00+00:00,N.Y.C.,61761,67.01,2.35,-34.58
2015-01-14 06:00:00+00:00,N.Y.C.,61761,62.98,2.23,-31.79
2015-01-14 07:00:00+00:00,N.Y.C.,61761,56.68,2.3,-24.46
2015-01-14 08:00:00+00:00,N.Y.C.,61761,55.23,2.58,-18.27
2015-01-14 09:00:00+00:00,N.Y.C.,61761,58.0,2.55,-22.3
2015-01-14 10:00:00+00:00,N.Y.C.,61761,69.61,3.58,-17.63
2015-01-14 11:00:00+00:00,N.Y.C.,61761,84.28,5.66,0.0
2015-01-14 12:00:00+00:00,N.Y.C.,61761,92.12,6.9,0.0
2015-01-14 13:00:00+00:00,N.Y.C.,61761,90.66,7.72,0.0
2015-01-14 14:00:00+00:00,N.Y.C.,61761,95.54,5.14,-40.07
2015-01-14 15:00:00+00:00,N.Y.C.,61761,85.17,4.81,-36.19
2015-01-14 16:00:00+00:00,N.Y.C.,61761,81.88,4.38,-38.74
2015-01-14 17:00:00+00:00,N.Y.C.,61761,73.13,4.2,-31.79
2015-01-14 18:00:00+00:00,N.Y.C.,61761,70.37,3.8,-33.52
2015-01-14 19:00:00+00:00,N.Y.C.,61761,65.4,4.14,-25.84
2015-01-14 20:00:00+00:00,N.Y.C.,61761,62.59,4.55,-19.78
2015-01-14 21:00:00+00:00,N.Y.C.,61761,77.6,7.63,-0.02
2015-01-14 22:00:00+00:00,N.Y.C.,61761,117.27,11.81,0.0
2015-01-14 23:00:00+00:00,N.Y.C.,61761,97.04,9.85,0.0
2015-01-15 00:00:00+00:00,N.Y.C.,61761,87.0,7.27,-14.84
2015-01-15 01:00:00+00:00,N.Y.C.,61761,79.73,7.71,0.0
2015-01-15 02:00:00+00:00,N.Y.C.,61761,71.06,4.89,-24.4
2015-01-15 03:00:00+00:00,N.Y.C.,61761,61.29,4.29,-18.34
2015-01-15 04:00:00+00:00,N.Y.C.,61761,56.73,3.11,-20.89
2015-01-15 05:00:00+00:00,N.Y.C.,61761,46.22,2.83,-10.44
2015-01-15 06:00:00+00:00,N.Y.C.,61761,41.56,2.82,-5.2
2015-01-15 07:00:00+00:00,N.Y.C.,61761,41.49,3.11,-1.3
2015-01-15 08:00:00+00:00,N.Y.C.,61761,41.58,2.83,0.0
